id,bucket,variant,snr_out,stoi,pesq_wb
0004,changing_-5,ref zeroed,4.0585713386535645,0.8414872203869901,1.075243353843689
0004,changing_-5,coh zeroed,16.960264205932617,0.9356948770452924,2.1748359203338623
0005,changing_-5,as trained,7.082340717315674,0.8438471792714441,1.7567410469055176
0005,changing_-5,n_hat zeroed,7.094738006591797,0.843293751755956,1.8101682662963867
0005,changing_-5,ref zeroed,4.932346820831299,0.7646519864042765,1.285642385482788
0005,changing_-5,coh zeroed,7.083260536193848,0.844024440035209,1.752206802368164
0006,changing_-5,as trained,12.547199249267578,0.9205980419538122,1.9723745584487915
0006,changing_-5,n_hat zeroed,12.50967502593994,0.91923052949086,1.9801242351531985
0006,changing_-5,ref zeroed,7.001850605010986,0.7931615021760003,1.37428617477417
0006,changing_-5,coh zeroed,12.421409606933594,0.9163345362713808,1.9413326978683472
0007,changing_-5,as trained,8.128913879394531,0.8688956932792884,1.601693868637085
0007,changing_-5,n_hat zeroed,7.971889972686768,0.8702379250487857,1.5993537902832031
0007,changing_-5,ref zeroed,1.8571938276290891,0.825795733801928,1.4076087474822998
0007,changing_-5,coh zeroed,8.433785438537598,0.8731568813010357,1.602037787437439
0008,changing_-5,as trained,17.43467903137207,0.9119359755939376,3.0838372707366943
0008,changing_-5,n_hat zeroed,17.595975875854492,0.9129655320446814,3.1140036582946777
0008,changing_-5,ref zeroed,5.043770790100098,0.8364600431695451,1.2405272722244265
0008,changing_-5,coh zeroed,17.373397827148438,0.891214198081232,2.918084144592285
0009,changing_-5,as trained,9.192231178283691,0.8953383037398918,1.7438853979110718
0009,changing_-5,n_hat zeroed,9.149147033691406,0.8951016613456183,1.7317034006118774
0009,changing_-5,ref zeroed,0.8113792538642883,0.8354875430537874,1.0851739645004272
0009,changing_-5,coh zeroed,9.094925880432127,0.8926898001140458,1.7059986591339111
0010,changing_-5,as trained,18.132417678833008,0.9903082445166276,2.7331199645996094
0010,changing_-5,n_hat zeroed,18.12998962402344,0.9903899287009008,2.736802577972412
0010,changing_-5,ref zeroed,10.247268676757812,0.9418833701522475,1.7312945127487185
0010,changing_-5,coh zeroed,17.985443115234375,0.9892104404789884,2.674756526947021
0011,changing_-5,as trained,7.676937580108643,0.8148572727597087,1.2837638854980469
0011,changing_-5,n_hat zeroed,7.701330661773682,0.8155949179265348,1.2853602170944214
0011,changing_-5,ref zeroed,3.5521457195281982,0.6329343979490154,1.107983946800232
0011,changing_-5,coh zeroed,7.602238655090332,0.8110558090581412,1.289503574371338
0012,changing_-5,as trained,13.589092254638672,0.9411017531874166,2.336512804031372
0012,changing_-5,n_hat zeroed,13.52207088470459,0.939285839719334,2.3089382648468018
0012,changing_-5,ref zeroed,9.396739959716797,0.8989458621520383,1.522250056266785
0012,changing_-5,coh zeroed,13.528885841369627,0.93910016942309,2.3824496269226074
